"customer_id","customer_name","customer_segment","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode"
"637","Rob Beeghly","Consumer","5518","CA-2017-167605","561","2","0.6","-32","-1.05","30","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","Furniture","Furnishings","Eldon","2017-04-28 00:00:00","Saint Charles","Illinois","Central","United States","60174","2017-04-30 00:00:00","Second Class"
"793","Zuschuss Donatelli","Consumer","5519","CA-2017-167682","1447","4","0","22","0.31","71","Seth Thomas 13 1/2"" Wall Clock","Furniture","Furnishings","Seth Thomas","2017-04-03 00:00:00","Richmond","Indiana","Central","United States","47374","2017-04-09 00:00:00","Standard Class"
"793","Zuschuss Donatelli","Consumer","5520","CA-2017-167682","1285","4","0","125","0.48","260","Plantronics Voyager Pro HD - Bluetooth Headset","Technology","Phones","Plantronics","2017-04-03 00:00:00","Richmond","Indiana","Central","United States","47374","2017-04-09 00:00:00","Standard Class"
"177","Craig Carreira","Consumer","5521","CA-2017-167759","1279","3","0","38","0.28","135","Plantronics Encore H101 Dual Earpieces Headset","Technology","Phones","Plantronics","2017-03-03 00:00:00","Bloomington","Indiana","Central","United States","47401","2017-03-08 00:00:00","Second Class"
"617","Rachel Payne","Corporate","5522","CA-2017-167983","241","10","0.2","12","0.35","33","Avery Durable Slant Ring Binders With Label Holder","Office Supplies","Binders","Avery","2017-08-21 00:00:00","Seattle","Washington","West","United States","98115","2017-08-24 00:00:00","Second Class"
"208","David Flashing","Consumer","5523","CA-2017-168032","237","3","0.8","-3","-1.55","2","Avery Durable Binders","Office Supplies","Binders","Avery","2017-01-30 00:00:00","Rockford","Illinois","Central","United States","61107","2017-02-03 00:00:00","Standard Class"
"208","David Flashing","Consumer","5524","CA-2017-168032","367","3","0.5","-538","-0.86","626","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","Furniture","Tables","Bretford","2017-01-30 00:00:00","Rockford","Illinois","Central","United States","61107","2017-02-03 00:00:00","Standard Class"
"208","David Flashing","Consumer","5525","CA-2017-168032","1171","4","0.2","144","0.1","1440","Nokia Lumia 1020","Technology","Phones","Nokia","2017-01-30 00:00:00","Rockford","Illinois","Central","United States","61107","2017-02-03 00:00:00","Standard Class"
"392","Jonathan Doherty","Corporate","5526","CA-2017-168046","711","5","0.2","15","0.35","43","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Office Supplies","Binders","GBC","2017-01-25 00:00:00","New York City","New York","East","United States","10024","2017-01-28 00:00:00","Second Class"
"392","Jonathan Doherty","Corporate","5527","CA-2017-168046","1537","1","0","8","0.17","46","Tenex B1-RE Series Chair Mats for Low Pile Carpets","Furniture","Furnishings","Tenex","2017-01-25 00:00:00","New York City","New York","East","United States","10024","2017-01-28 00:00:00","Second Class"
"392","Jonathan Doherty","Corporate","5528","CA-2017-168046","429","3","0.4","-99","-0.32","314","Chromcraft Round Conference Tables","Furniture","Tables","Chromcraft","2017-01-25 00:00:00","New York City","New York","East","United States","10024","2017-01-28 00:00:00","Second Class"
"392","Jonathan Doherty","Corporate","5529","CA-2017-168046","1376","7","0","0","0","429","SAFCO Commercial Wire Shelving, 72h","Office Supplies","Storage","SAFCO","2017-01-25 00:00:00","New York City","New York","East","United States","10024","2017-01-28 00:00:00","Second Class"
"136","Cathy Armstrong","Home Office","5530","CA-2017-168081","1282","3","0.2","65","0.25","259","Plantronics S12 Corded Telephone Headset System","Technology","Accessories","Plantronics","2017-04-24 00:00:00","Houston","Texas","Central","United States","77070","2017-04-27 00:00:00","Second Class"
"633","Rick Huthwaite","Home Office","5531","CA-2017-168354","95","3","0","8","0.45","17","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","Office Supplies","Paper","Adams","2017-09-19 00:00:00","Providence","Rhode Island","East","United States","2908","2017-09-21 00:00:00","First Class"
"633","Rick Huthwaite","Home Office","5532","CA-2017-168354","948","3","0","24","0.48","50","JM Magazine Binder","Office Supplies","Binders","Other","2017-09-19 00:00:00","Providence","Rhode Island","East","United States","2908","2017-09-21 00:00:00","First Class"
"633","Rick Huthwaite","Home Office","5533","CA-2017-168354","996","4","0","244","0.28","872","Lifetime Advantage Folding Chairs, 4/Carton","Furniture","Chairs","Other","2017-09-19 00:00:00","Providence","Rhode Island","East","United States","2908","2017-09-21 00:00:00","First Class"
"633","Rick Huthwaite","Home Office","5534","CA-2017-168354","866","9","0","482","0.3","1606","Hot File 7-Pocket, Floor Stand","Office Supplies","Storage","Other","2017-09-19 00:00:00","Providence","Rhode Island","East","United States","2908","2017-09-21 00:00:00","First Class"
"439","Ken Brennan","Corporate","5535","CA-2017-168361","241","1","0.8","-1","-1.6","1","Avery Durable Slant Ring Binders With Label Holder","Office Supplies","Binders","Avery","2017-06-21 00:00:00","Chicago","Illinois","Central","United States","60623","2017-06-25 00:00:00","Standard Class"
"719","Stuart Calhoun","Consumer","5536","CA-2017-168536","1409","3","0","9","0.13","66","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk","2017-12-20 00:00:00","Jackson","Mississippi","South","United States","39212","2017-12-24 00:00:00","Standard Class"
"214","Dean Katz","Corporate","5537","CA-2017-168543","171","7","0","198","0.28","707","Avanti 1.7 Cu. Ft. Refrigerator","Office Supplies","Appliances","Avanti","2017-07-03 00:00:00","New York City","New York","East","United States","10035","2017-07-07 00:00:00","Standard Class"
"284","Frank Hawley","Corporate","5538","CA-2017-168557","248","2","0.2","3","0.35","9","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","Binders","Avery","2017-09-19 00:00:00","San Francisco","California","West","United States","94122","2017-09-23 00:00:00","Standard Class"
"640","Rob Lucas","Consumer","5539","CA-2017-168753","1317","5","0","11","0.5","23","Presstex Flexible Ring Binders","Office Supplies","Binders","Other","2017-05-29 00:00:00","Montgomery","Alabama","South","United States","36116","2017-06-01 00:00:00","Second Class"
"640","Rob Lucas","Consumer","5540","CA-2017-168753","1249","5","0","274","0.28","980","Panasonic KX-TG9471B","Technology","Phones","Panasonic","2017-05-29 00:00:00","Montgomery","Alabama","South","United States","36116","2017-06-01 00:00:00","Second Class"
"656","Roy Phan","Corporate","5541","CA-2017-168774","866","3","0","161","0.3","535","Hot File 7-Pocket, Floor Stand","Office Supplies","Storage","Other","2017-09-04 00:00:00","Woodbury","Minnesota","Central","United States","55125","2017-09-09 00:00:00","Standard Class"
"492","Marina Lichtenstein","Corporate","5542","CA-2017-168830","1115","3","0","163","0.34","480","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Technology","Accessories","NETGEAR","2017-11-07 00:00:00","San Francisco","California","West","United States","94122","2017-11-13 00:00:00","Standard Class"
"567","Neoma Murray","Consumer","5543","CA-2017-168844","256","3","0.2","2","0.33","7","Avery Hidden Tab Dividers for Binding Systems","Office Supplies","Binders","Avery","2017-05-31 00:00:00","New York City","New York","East","United States","10011","2017-06-06 00:00:00","Standard Class"
"567","Neoma Murray","Consumer","5544","CA-2017-168844","941","6","0","88","0.49","180","Jackery Bar Premium Fast-charging Portable Charger","Technology","Phones","Other","2017-05-31 00:00:00","New York City","New York","East","United States","10011","2017-06-06 00:00:00","Standard Class"
"61","Arthur Prichep","Consumer","5545","CA-2017-168893","541","3","0","2","0.26","8","Economy #2 Pencils","Office Supplies","Art","Other","2017-11-03 00:00:00","Henderson","Kentucky","South","United States","42420","2017-11-08 00:00:00","Second Class"
"61","Arthur Prichep","Consumer","5546","CA-2017-168893","348","1","0","3","0.3","9","Boston 16750 Black Compact Battery Pencil Sharpener","Office Supplies","Art","Boston","2017-11-03 00:00:00","Henderson","Kentucky","South","United States","42420","2017-11-08 00:00:00","Second Class"
"61","Arthur Prichep","Consumer","5547","CA-2017-168893","109","4","0","10","0.48","20","Advantus Plastic Paper Clips","Office Supplies","Fasteners","Advantus","2017-11-03 00:00:00","Henderson","Kentucky","South","United States","42420","2017-11-08 00:00:00","Second Class"
"61","Arthur Prichep","Consumer","5548","CA-2017-168893","1046","5","0","9","0.38","24","Magna Visual Magnetic Picture Hangers","Furniture","Furnishings","Other","2017-11-03 00:00:00","Henderson","Kentucky","South","United States","42420","2017-11-08 00:00:00","Second Class"
"61","Arthur Prichep","Consumer","5549","CA-2017-168893","736","3","0","160","0.19","843","Global Adaptabilities Conference Tables","Furniture","Tables","Global","2017-11-03 00:00:00","Henderson","Kentucky","South","United States","42420","2017-11-08 00:00:00","Second Class"
"33","Andrew Gjertsen","Corporate","5550","CA-2017-168921","664","3","0.2","6","0.31","19","Fellowes Twister Kit, Gray/Clear, 3/pkg","Office Supplies","Binders","Fellowes","2017-10-20 00:00:00","Los Angeles","California","West","United States","90049","2017-10-22 00:00:00","First Class"
"268","Erin Ashbrook","Corporate","5551","CA-2017-168956","1809","1","0.2","2","0.35","5","Xerox 206","Office Supplies","Paper","Xerox","2017-02-16 00:00:00","Chicago","Illinois","Central","United States","60623","2017-02-20 00:00:00","Standard Class"
"268","Erin Ashbrook","Corporate","5552","CA-2017-168956","110","4","0.2","2","0.26","7","Advantus Push Pins","Office Supplies","Fasteners","Advantus","2017-02-16 00:00:00","Chicago","Illinois","Central","United States","60623","2017-02-20 00:00:00","Standard Class"
"268","Erin Ashbrook","Corporate","5553","CA-2017-168956","766","3","0.3","-3","-0.04","63","Global Stack Chair with Arms, Black","Furniture","Chairs","Global","2017-02-16 00:00:00","Chicago","Illinois","Central","United States","60623","2017-02-20 00:00:00","Standard Class"
"268","Erin Ashbrook","Corporate","5554","CA-2017-168956","851","6","0.8","-226","-2.45","92","Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room","Office Supplies","Appliances","Honeywell","2017-02-16 00:00:00","Chicago","Illinois","Central","United States","60623","2017-02-20 00:00:00","Standard Class"
"176","Corinna Mitchell","Home Office","5555","CA-2017-169026","121","3","0","0","0.01","23","Alliance Super-Size Bands, Assorted Sizes","Office Supplies","Fasteners","Alliance","2017-08-08 00:00:00","Jackson","Mississippi","South","United States","39212","2017-08-13 00:00:00","Standard Class"
"792","Zuschuss Carroll","Consumer","5556","CA-2017-169103","504","3","0.2","-4","-0.04","102","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","Furniture","Furnishings","Deflect-o","2017-03-08 00:00:00","Miami","Florida","South","United States","33142","2017-03-13 00:00:00","Standard Class"
"792","Zuschuss Carroll","Consumer","5557","CA-2017-169103","446","5","0.2","85","0.06","1364","Cisco Unified IP Phone 7945G VoIP phone","Technology","Phones","Cisco","2017-03-08 00:00:00","Miami","Florida","South","United States","33142","2017-03-13 00:00:00","Standard Class"
"705","Sonia Sunley","Consumer","5558","CA-2017-169166","1473","2","0","13","0.14","94","Sony Micro Vault Click 8 GB USB 2.0 Flash Drive","Technology","Accessories","Sony","2017-05-09 00:00:00","Seattle","Washington","West","United States","98115","2017-05-14 00:00:00","Standard Class"
"459","Lena Hernandez","Consumer","5559","CA-2017-169194","991","2","0","6","0.28","22","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology","Phones","Other","2017-06-20 00:00:00","Dover","Delaware","East","United States","19901","2017-06-25 00:00:00","Standard Class"
"459","Lena Hernandez","Consumer","5560","CA-2017-169194","916","3","0","5","0.11","45","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Technology","Accessories","Imation","2017-06-20 00:00:00","Dover","Delaware","East","United States","19901","2017-06-25 00:00:00","Standard Class"
"629","Richard Eichhorn","Consumer","5561","CA-2017-169215","51","9","0","13","0.45","30","Acco Hot Clips Clips to Go","Office Supplies","Fasteners","Acco","2017-07-14 00:00:00","Auburn","New York","East","United States","13021","2017-07-18 00:00:00","Second Class"
"306","Giulietta Weimer","Consumer","5562","CA-2017-169334","1544","9","0.2","7","0.06","112","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","Office Supplies","Storage","Tenex","2017-10-21 00:00:00","Jackson","Tennessee","South","United States","38301","2017-10-24 00:00:00","Second Class"
"633","Rick Huthwaite","Home Office","5563","CA-2017-169663","966","3","0","5","0.19","27","Kingston Digital DataTraveler 16GB USB 2.0","Technology","Accessories","Kingston","2017-03-10 00:00:00","Los Angeles","California","West","United States","90045","2017-03-13 00:00:00","First Class"
"633","Rick Huthwaite","Home Office","5564","CA-2017-169663","1227","3","0.2","378","0.11","3358","Okidata MB760 Printer","Technology","Machines","Okidata","2017-03-10 00:00:00","Los Angeles","California","West","United States","90045","2017-03-13 00:00:00","First Class"
"380","Joe Elijah","Consumer","5565","CA-2017-169670","826","8","0.1","313","0.12","2563","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","Furniture","Chairs","Hon","2017-12-25 00:00:00","New York City","New York","East","United States","10009","2017-12-31 00:00:00","Standard Class"
"575","Noel Staavos","Corporate","5566","CA-2017-169824","1419","7","0","5","0.43","11","Sanford Pocket Accent Highlighters","Office Supplies","Art","Sanford","2017-12-12 00:00:00","New York City","New York","East","United States","10009","2017-12-17 00:00:00","Standard Class"
"575","Noel Staavos","Corporate","5567","CA-2017-169824","670","4","0","10","0.28","36","Fiskars Home & Office Scissors","Office Supplies","Supplies","Fiskars","2017-12-12 00:00:00","New York City","New York","East","United States","10009","2017-12-17 00:00:00","Standard Class"
"575","Noel Staavos","Corporate","5568","CA-2017-169824","553","5","0","20","0.33","60","Eldon 500 Class Desk Accessories","Furniture","Furnishings","Eldon","2017-12-12 00:00:00","New York City","New York","East","United States","10009","2017-12-17 00:00:00","Standard Class"
"103","Brenda Bowman","Corporate","5569","CA-2017-169838","1646","1","0","8","0.48","17","Wilson Jones International Size A4 Ring Binders","Office Supplies","Binders","Wilson Jones","2017-11-25 00:00:00","Jackson","Michigan","Central","United States","49201","2017-11-29 00:00:00","Standard Class"
"103","Brenda Bowman","Corporate","5570","CA-2017-169838","1082","8","0","62","0.39","160","Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive","Technology","Accessories","Memorex","2017-11-25 00:00:00","Jackson","Michigan","Central","United States","49201","2017-11-29 00:00:00","Standard Class"
"103","Brenda Bowman","Corporate","5571","CA-2017-169838","429","9","0","329","0.21","1569","Chromcraft Round Conference Tables","Furniture","Tables","Chromcraft","2017-11-25 00:00:00","Jackson","Michigan","Central","United States","49201","2017-11-29 00:00:00","Standard Class"
"501","MaryBeth Skach","Consumer","5572","CA-2017-169887","1785","1","0","3","0.48","7","Xerox 1986","Office Supplies","Paper","Xerox","2017-10-22 00:00:00","Seattle","Washington","West","United States","98105","2017-10-22 00:00:00","Same Day"
"501","MaryBeth Skach","Consumer","5573","CA-2017-169887","1305","3","0","2","0.27","8","Prang Drawing Pencil Set","Office Supplies","Art","Prang","2017-10-22 00:00:00","Seattle","Washington","West","United States","98105","2017-10-22 00:00:00","Same Day"
"501","MaryBeth Skach","Consumer","5574","CA-2017-169887","998","3","0","31","0.3","102","Linden 12"" Wall Clock With Oak Frame","Furniture","Furnishings","Linden","2017-10-22 00:00:00","Seattle","Washington","West","United States","98105","2017-10-22 00:00:00","Same Day"
"500","Mary Zewe","Corporate","5575","CA-2017-169922","463","4","0.8","-2","-1.6","1","Computer Printout Index Tabs","Office Supplies","Binders","Other","2017-06-11 00:00:00","Arlington","Texas","Central","United States","76017","2017-06-17 00:00:00","Standard Class"
"500","Mary Zewe","Corporate","5576","CA-2017-169922","722","4","0.8","-14","-1.65","8","GBC Wire Binding Combs","Office Supplies","Binders","GBC","2017-06-11 00:00:00","Arlington","Texas","Central","United States","76017","2017-06-17 00:00:00","Standard Class"
"500","Mary Zewe","Corporate","5577","CA-2017-169922","1495","7","0.6","-9","-0.73","13","Stacking Tray, Side-Loading, Legal, Smoke","Furniture","Furnishings","Other","2017-06-11 00:00:00","Arlington","Texas","Central","United States","76017","2017-06-17 00:00:00","Standard Class"
"101","Bradley Nguyen","Consumer","5578","CA-2017-169943","1185","4","0","15","0.42","36","Nu-Dell Float Frame 11 x 14 1/2","Furniture","Furnishings","Nu-Dell","2017-05-19 00:00:00","New York City","New York","East","United States","10011","2017-05-24 00:00:00","Standard Class"
"101","Bradley Nguyen","Consumer","5579","CA-2017-169943","498","8","0","12","0.31","40","DAX Value U-Channel Document Frames, Easel Back","Furniture","Furnishings","DAX","2017-05-19 00:00:00","New York City","New York","East","United States","10011","2017-05-24 00:00:00","Standard Class"
"101","Bradley Nguyen","Consumer","5580","CA-2017-169943","1338","4","0.2","15","0.31","48","Recycled Easel Ring Binders","Office Supplies","Binders","Other","2017-05-19 00:00:00","New York City","New York","East","United States","10011","2017-05-24 00:00:00","Standard Class"
"101","Bradley Nguyen","Consumer","5581","CA-2017-169943","304","5","0","70","0.29","243","Belkin Premiere Surge Master II 8-outlet surge protector","Office Supplies","Appliances","Belkin","2017-05-19 00:00:00","New York City","New York","East","United States","10011","2017-05-24 00:00:00","Standard Class"
"101","Bradley Nguyen","Consumer","5582","CA-2017-169943","1383","5","0","0","0","455","Safco Industrial Wire Shelving System","Office Supplies","Storage","SAFCO","2017-05-19 00:00:00","New York City","New York","East","United States","10011","2017-05-24 00:00:00","Standard Class"
"713","Steve Nguyen","Home Office","5583","CA-2017-169957","1597","5","0","15","0.49","30","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","Office Supplies","Paper","Universal","2017-09-26 00:00:00","Covington","Washington","West","United States","98042","2017-09-30 00:00:00","Standard Class"
"713","Steve Nguyen","Home Office","5584","CA-2017-169957","1090","4","0","21","0.21","100","Micro Innovations USB RF Wireless Keyboard with Mouse","Technology","Accessories","Micro Innovations","2017-09-26 00:00:00","Covington","Washington","West","United States","98042","2017-09-30 00:00:00","Standard Class"
"713","Steve Nguyen","Home Office","5585","CA-2017-169957","288","6","0","66","0.28","237","Belkin 7 Outlet SurgeMaster II","Office Supplies","Appliances","Belkin","2017-09-26 00:00:00","Covington","Washington","West","United States","98042","2017-09-30 00:00:00","Standard Class"
"339","Ivan Liston","Consumer","5586","CA-2017-169971","628","1","0.2","1","0.26","4","Faber Castell Col-Erase Pencils","Office Supplies","Art","Other","2017-09-04 00:00:00","Houston","Texas","Central","United States","77041","2017-09-09 00:00:00","Standard Class"
"339","Ivan Liston","Consumer","5587","CA-2017-169971","362","3","0.2","7","0.11","62","BOSTON Ranger #55 Pencil Sharpener, Black","Office Supplies","Art","Boston","2017-09-04 00:00:00","Houston","Texas","Central","United States","77041","2017-09-09 00:00:00","Standard Class"
"792","Zuschuss Carroll","Consumer","5588","CA-2018-100013","1417","2","0","2","0.31","6","SANFORD Liquid Accent Tank-Style Highlighters","Office Supplies","Art","Sanford","2018-11-06 00:00:00","Los Angeles","California","West","United States","90045","2018-11-11 00:00:00","Standard Class"
"792","Zuschuss Carroll","Consumer","5589","CA-2018-100013","486","1","0","3","0.34","9","Dax Clear Box Frame","Furniture","Furnishings","DAX","2018-11-06 00:00:00","Los Angeles","California","West","United States","90045","2018-11-11 00:00:00","Standard Class"
"792","Zuschuss Carroll","Consumer","5590","CA-2018-100013","6","2","0","7","0.49","15","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies","Envelopes","Other","2018-11-06 00:00:00","Los Angeles","California","West","United States","90045","2018-11-11 00:00:00","Standard Class"
"523","Michael Dominguez","Corporate","5591","CA-2018-100055","499","2","0","10","0.36","27","DAX Wood Document Frame","Furniture","Furnishings","DAX","2018-05-28 00:00:00","Laurel","Maryland","East","United States","20707","2018-06-01 00:00:00","Standard Class"
"523","Michael Dominguez","Corporate","5592","CA-2018-100055","630","3","0","36","0.29","125","Fellowes 8 Outlet Superior Workstation Surge Protector","Office Supplies","Appliances","Fellowes","2018-05-28 00:00:00","Laurel","Maryland","East","United States","20707","2018-06-01 00:00:00","Standard Class"
"528","Michael Nguyen","Consumer","5593","CA-2018-100097","483","5","0","38","0.28","135","DataProducts Ampli Magnifier Task Lamp, Black,","Furniture","Furnishings","Other","2018-11-26 00:00:00","New York City","New York","East","United States","10009","2018-11-29 00:00:00","Second Class"
"528","Michael Nguyen","Consumer","5594","CA-2018-100097","1275","5","0","265","0.27","980","Plantronics Calisto P620-M USB Wireless Speakerphone System","Technology","Phones","Plantronics","2018-11-26 00:00:00","New York City","New York","East","United States","10009","2018-11-29 00:00:00","Second Class"
"690","Seth Vernon","Consumer","5595","CA-2018-100111","110","2","0","2","0.41","4","Advantus Push Pins","Office Supplies","Fasteners","Advantus","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5596","CA-2018-100111","1313","3","0.2","4","0.34","12","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Office Supplies","Binders","Pressboard","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5597","CA-2018-100111","93","2","0","6","0.46","14","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies","Paper","Adams","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5598","CA-2018-100111","1569","9","0","18","0.47","39","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","Office Supplies","Paper","TOPS","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5599","CA-2018-100111","1456","4","0","13","0.28","45","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","Office Supplies","Storage","Other","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5600","CA-2018-100111","1019","3","0","20","0.34","60","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired","Technology","Accessories","Logitech","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5601","CA-2018-100111","1406","2","0","22","0.3","73","SanDisk Cruzer 64 GB USB Flash Drive","Technology","Accessories","SanDisk","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5602","CA-2018-100111","762","1","0.1","8","0.1","81","Global Leather Task Chair, Black","Furniture","Chairs","Global","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5603","CA-2018-100111","1276","3","0","28","0.27","105","Plantronics Cordless Phone Headset with In-line Volume - M214C","Technology","Phones","Plantronics","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5604","CA-2018-100111","1028","2","0","96","0.45","213","Logitech Wireless Boombox Speaker - portable - wireless, wired","Technology","Accessories","Logitech","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5605","CA-2018-100111","850","3","0.1","18","0.07","273","Hon Valutask Swivel Chairs","Furniture","Chairs","Hon","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5606","CA-2018-100111","144","2","0","351","0.27","1300","Apple iPhone 5","Technology","Phones","Apple","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5607","CA-2018-100111","770","5","0.1","376","0.17","2254","Global Troy Executive Leather Low-Back Tilter","Furniture","Chairs","Global","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","5608","CA-2018-100111","824","11","0.1","610","0.21","2888","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs","Furniture","Chairs","Hon","2018-09-20 00:00:00","New York City","New York","East","United States","10035","2018-09-26 00:00:00","Standard Class"
"134","Cassandra Brandow","Consumer","5609","CA-2018-100160","1292","3","0.2","2","0.34","5","Poly String Tie Envelopes","Office Supplies","Envelopes","Poly","2018-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2018-09-11 00:00:00","Standard Class"
"134","Cassandra Brandow","Consumer","5610","CA-2018-100160","608","3","0.2","5","0.35","16","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","Office Supplies","Paper","Eureka","2018-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2018-09-11 00:00:00","Standard Class"
"134","Cassandra Brandow","Consumer","5611","CA-2018-100160","230","5","0.2","10","0.34","29","Avery 519","Office Supplies","Labels","Avery","2018-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2018-09-11 00:00:00","Standard Class"
"462","Linda Southworth","Corporate","5612","CA-2018-100223","1585","1","0.8","-10","-1.65","6","Tuf-Vin Binders","Office Supplies","Binders","Other","2018-07-05 00:00:00","Dallas","Texas","Central","United States","75220","2018-07-10 00:00:00","Standard Class"
"462","Linda Southworth","Corporate","5613","CA-2018-100223","412","9","0.8","-18","-1.55","11","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Office Supplies","Binders","Cardinal","2018-07-05 00:00:00","Dallas","Texas","Central","United States","75220","2018-07-10 00:00:00","Standard Class"
"462","Linda Southworth","Corporate","5614","CA-2018-100223","1773","3","0.2","6","0.36","16","Xerox 1975","Office Supplies","Paper","Xerox","2018-07-05 00:00:00","Dallas","Texas","Central","United States","75220","2018-07-10 00:00:00","Standard Class"
"462","Linda Southworth","Corporate","5615","CA-2018-100223","1763","6","0.2","11","0.36","31","Xerox 1966","Office Supplies","Paper","Xerox","2018-07-05 00:00:00","Dallas","Texas","Central","United States","75220","2018-07-10 00:00:00","Standard Class"
"462","Linda Southworth","Corporate","5616","CA-2018-100223","509","9","0.6","-349","-1.05","332","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","Furniture","Furnishings","Deflect-o","2018-07-05 00:00:00","Dallas","Texas","Central","United States","75220","2018-07-10 00:00:00","Standard Class"
"25","Allen Armold","Consumer","5617","CA-2018-100230","449","1","0.2","5","0.34","15","Clear Mylar Reinforcing Strips","Office Supplies","Binders","Other","2018-12-11 00:00:00","New York City","New York","East","United States","10035","2018-12-15 00:00:00","Standard Class"
"25","Allen Armold","Consumer","5618","CA-2018-100230","1686","3","0","8","0.45","18","Xerox 1895","Office Supplies","Paper","Xerox","2018-12-11 00:00:00","New York City","New York","East","United States","10035","2018-12-15 00:00:00","Standard Class"
"25","Allen Armold","Consumer","5619","CA-2018-100230","517","2","0","29","0.25","117","Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black","Technology","Phones","Other","2018-12-11 00:00:00","New York City","New York","East","United States","10035","2018-12-15 00:00:00","Standard Class"
"720","Stuart Van","Corporate","5620","CA-2018-100237","255","2","0","4","0.36","12","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","Art","Avery","2018-10-15 00:00:00","Orem","Utah","West","United States","84057","2018-10-19 00:00:00","Standard Class"
"42","Ann Steele","Home Office","5621","CA-2018-100314","208","2","0.2","3","0.33","8","Avery 499","Office Supplies","Labels","Avery","2018-09-29 00:00:00","Pasadena","Texas","Central","United States","77506","2018-10-05 00:00:00","Standard Class"
"42","Ann Steele","Home Office","5622","CA-2018-100314","5","4","0.2","9","0.34","28","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Office Supplies","Envelopes","Other","2018-09-29 00:00:00","Pasadena","Texas","Central","United States","77506","2018-10-05 00:00:00","Standard Class"
